id,susp_entrop_ratio,susp_name_ratio,susp_code_size,imphash,n_exports,n_antidbg,n_antivm,n_susp_api,has_cfg,has_dep,has_aslr,has_seh,has_gs,has_tls,has_code_integrity,susp_dbg_ts,n_url,n_ip,has_manifest,has_version,is_packed,has_certificate,susp_virustotal_ratio,n_yara_rules
657469e395ad2277ba68ff22c28673bf,0.0%,0.75%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
65c7199a1c012c8e707d9a37322310bd,0.8%,0.5%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
65d7e4b335e9bcd8a0194f5cf7a86ee0,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
66035e344e7c405213d1c1bf54fce688,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6608325f016096ddb96451b1d3f81c77,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
661bf2294e3157d3802e56bb155e9e76,0.3333333333333333%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,-1,-1,0,0,-1,0
661ed79aecc45219ff5e8b18c77975aa,0.2857142857142857%,0.2857142857142857%,0,,0,0,0,0,0,1,1,1,-1,0,-1,0,0,3,-1,-1,1,0,-1,0
6621207bd362fa873977ac77be8a856c,0.6666666666666666%,0.6666666666666666%,1,,0,0,0,0,0,0,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
662499cd81a6350aac1bb1dcb89cf052,0.25%,0.5%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
66267af53bf2dcc764e3c3be14db4334,0.2222222222222222%,0.2222222222222222%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
662d935ef9b6dcfc152adffc3ca610c9,0.25%,0.5%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,15,0,-1,-1,1,0,-1,0
662dafca4797a78a75a8ab02a8630a96,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6639c6ec245f4621f0608fdc532e0c26,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
663db606570c2138ce331425241d49ca,0.2%,0.3%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,1,-1,-1,1,0,-1,0
6649f4753715ecdd23f5bfbd99fb7e79,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6659b764340fd603ee78c9985ee38723,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
665e6c4aa832f973da38763719399f6d,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,-1,8,0,-1,-1,1,1,-1,0
666e80b15a182df53a35a32ce287ef25,0.8%,0.2%,1,,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
66741c51dc150e9bf695b25f21c6e694,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
667856e50392da44cab4efb90317c945,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
667dc98da1a75d65e72fe0f89fe59c08,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
667ef917e2263e383722a648143f123c,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,7,0,-1,-1,1,0,-1,0
6695e5ef3208d6d0d66e0145bcbb3599,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6699de601734b328ebde79ac951c5266,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
66a6c7bd1300f1891022303d105407f0,0.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,8,0,-1,-1,0,0,-1,0
66a96df70803ae911003ca9885aadd97,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
66b155d8718cc440fcef5cbd4b9fdb27,1.0%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
66b9bbeb4bfd741b76458b4e5e80ef80,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
66c551bda1a76e53f891c0c1da6ea694,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6700ae266da8840289682744725731dc,0.16666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
671661fe92ab358ec81875875b792675,1.0%,1.0%,1,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
67582a4982410f946f5b4edbfe0a751f,0.0%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6761e07aedda8445b366a8def3e64eb6,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,0,0,-1,0
6765b6185393d81fb03c65c2d493e0b7,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
678318553b8793cda228ccccd2164dab,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6790d238ebcb0330af73a9f9af812aa0,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
67910fed6d1f89d2a569ed7e2a302f84,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
67951ea4f4c4858d602615fbcc61fcc5,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,16,0,-1,-1,1,1,-1,0
679c489b552bf4928ea4559394847f09,1.0%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
67dc3a186e057d18d0034e6be39ae0bd,0.3333333333333333%,0.3333333333333333%,1,,0,0,1,0,0,0,0,1,-1,0,-1,-1,14,0,-1,-1,0,0,-1,0
67f0dda7b74c42c53d911b454194fa5b,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
67f4088a3b02f22a425ada31e52a5e48,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
67fe742b79eee783f88b0e320545ab92,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6813c1c9181fd7e76f622a68a1b102e5,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6817b11643420dc059a1acbeca918dd6,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
681fdab62a8c157f0ab5f71728acac23,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,16,0,-1,-1,1,1,-1,0
6826e18b99fb65ada21b88256131743b,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
68912627c095451910bb7e1eefa241ff,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6894dd39687fb0ea1a85c3c65a51fc95,0.5%,0.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6898daab0e2166ddb0ab58aa7fb70cf1,0.1111111111111111%,0.5555555555555556%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
68a8fe45e72f264b7da8903b0fe73a49,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
68c17e4ab07ac1c9ac476aaa4b043ac5,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6905a72c921cc91ec98fdd5b57764345,0.16666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
69471f39d68f1d3152d1fdca705aba41,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,-1,0,-1,-1,0,1,-1,-1,1,0,-1,0
697134ffbb787d3043824c24cf7e701e,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,0,0,-1,0
6975f44aea572e4e2950910f489d03a7,0.3333333333333333%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,11,0,-1,-1,1,1,-1,0
6982bbb4b9a2fd9564febc95d4fbcc64,0.2%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
698a49363c15b6a86d797d9243151f86,0.6666666666666666%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,1,0,1,-1,3,0,-1,-1,1,1,-1,0
698de32c265510ae8851228f560e975d,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
69bd1c31d06609218707f7cd8d593d49,0.16666666666666666%,0.3333333333333333%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,5,0,-1,-1,0,0,-1,0
69d0a224c8931cef2f5d7fbd2d891d9c,0.5%,0.3333333333333333%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,5,0,-1,-1,1,0,-1,0
69eb623ad9e781ae3a44a36de40cc0ca,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
69efdf7e71cce6c9111e3e5eda54b54b,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
69f339072374a5b0bac3576a7843bebc,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
69f854eb40a5b2ab555d10449d70dc4b,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6a0caa5faf00bb825d57af73fea85085,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6a10a135e2fc3f7c8c9f6a64b02da240,0.3333333333333333%,0.0%,0,,0,0,0,0,0,1,1,0,-1,0,-1,-1,0,1,-1,-1,1,0,-1,0
6a16fec722d6c37cff7e5e8a4873bd32,0.16666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6a1be0d29fd399579f1474aa087a2d09,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6a1e2ab478f79df34ea039bec708d5e8,0.5%,0.5%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6a21adabb1d7fad2096012b68978df6c,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,-1,0,-1,-1,0,1,-1,-1,1,0,-1,0
6a261cdb3de42c96d8bc942eb1c62e6a,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
6a27b05c994ca74ebc87cc2300d664b1,0.3333333333333333%,0.0%,0,,0,0,0,0,0,1,1,1,-1,0,-1,0,0,3,-1,-1,1,0,-1,0
6a470c695891ee7c76b59c9c5e52a03c,0.9305555555555556%,0.9861111111111112%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6a583bfc12e388cad62df583edf50b18,0.3333333333333333%,0.16666666666666666%,1,,0,0,0,0,0,0,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6a6bfa5ba2f2dbf2545f8202f89d0e8d,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6a76119af43ae3e7db25b7b77f67ec85,0.25%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6a907b980a1ae24156b1eb1f70f60c15,0.2222222222222222%,0.5555555555555556%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6abdf944ed0bf377f35391904d739e86,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,16,0,-1,-1,1,1,-1,0
6ae19f0607cb61000161271d513f13c8,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6afbdd3c422c11bb3daf978b84237c27,0.25%,0.375%,0,,0,0,0,0,0,0,1,1,1,0,1,-1,4,0,-1,-1,1,1,-1,0
6affbc88462442cb5547d80368396516,0.25%,0.5%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6b2dd822885a2f1a400c1532fac63ddd,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6b31bffab5f167986a91a6ff945bec96,0.8%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6b40e5b75cc97a8acc1d7fc71762119c,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6b6b29bf772c709a9b4c875018291f17,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6b7052ba67d6ca19f37f7adf9de6b88f,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6b7dba626e4e22672228c59ceeb60d2b,1.0%,1.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6b8ad372f5c78634035b71f0211f028c,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
6ba9feeaddd7a14f240ffad7a43f4edc,0.8888888888888888%,0.8888888888888888%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6baad4418c8a6725d2ff98224a1b24c5,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,1,1,0,1,20,-1,-1,1,0,-1,0
6bae459667865a91dd655d654fa0b0ef,0.45454545454545453%,0.6363636363636364%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,0,-1,-1,0,0,-1,0
6bbe82830e45155e07e95fbde154acd4,0.2%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,1,0,-1,-1,0,0,-1,0
6be0f4f6b368f93d1a501cbc7822c16f,1.0%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6c08f26d86227a67c8e5d996605463da,0.6666666666666666%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,1,1,1,-1,16,0,-1,-1,1,1,-1,0
6c1e677f9b9f63bb3d2969a9eb4a95cb,0.25%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,-1,-1,0,0,-1,0
6c253dc070582dba11e5ab0b5c13d3c9,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,0,15,0,-1,-1,1,1,-1,0
6c260229c608c2edd7771e83aa338ec5,0.8181818181818182%,0.8181818181818182%,1,,0,0,0,0,0,0,0,1,-1,1,-1,1,0,0,-1,-1,1,0,-1,0
6c2d313917e99f8ef46aec13f7b40ffc,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6c3abbd6c7dc2d037c0a132dcb6a927e,0.3333333333333333%,0.5555555555555556%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6c3ac9b970d8bcd7cc3e8a91d88bab16,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6c3b065ecce589ad0bc6c6e7c4264546,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,0,0,2,-1,-1,0,0,-1,0
6c4849074aceae31ce5e5eb494939266,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6c4d53132353968fdd4d6affc559f0e1,0.5%,0.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6c60222c7a29dfe9d0f49cfa6536b067,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,0,0,0,-1,-1,1,0,-1,0
6c66218ff3a8e60d3765461264f48f06,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6c9209afe85e950862238272bbc0b68b,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6c9470b358fa80ddb8ae556663861256,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6c9a04156506ce641dfab5b73702253e,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6cbb15c4b00ab5bc43ac80742d223eba,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
6ce682e538e3dd645ab99c4260d80f8f,0.6%,0.6%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6cee6df4e4c956a7fb26ed82b7f60dc1,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6cfb172484daab1decba19bcbc745ca9,1.0%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6cfccf3cd0466c45a249ad17714b2072,1.0%,0.6666666666666666%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6d001dc560252bae20db26d7959468b8,0.8%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6d2898869db470858706ff102f171cc5,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,13,-1,-1,0,0,-1,0
6d3118a7f73725edf3d14b44c04e5c7a,0.4%,0.0%,0,,0,0,0,0,0,0,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6d6869b6870960571bd05e9423227724,0.0%,0.5%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6d78c2b6d8fcc96a558137734d185657,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6d805e221524d9ffdd435ccec0d16116,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6d836f139484d53e8b4eb9ce3fa3eb98,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6d86c0d1267288574af5ba10511063a0,0.8%,0.5%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6d88ca1bfe41d892579b20f3dde9d654,0.4%,0.2%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6d94a0b7e86c187df61b979fc325130e,0.0%,0.75%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6da34f68aadd37d0000bbe26bc50c0ff,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6dbc61bd63d8339f1911d9dc207824c2,0.8%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6dd4654552ca40997584ff65af6f8db5,0.8%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6dda6f9f5dc8fee991d7f2673fb94c8f,0.45454545454545453%,0.6363636363636364%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6de1390c51c93e1591727c144b6205ba,0.0%,0.75%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6dfff889300a003231a7ebfc79e81959,0.8%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,1,0,-1,-1,1,0,-1,0
6e150db9892c4b8351bc91c42b6a243d,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6e4449721b37c9616309ee31e5aa9f68,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6e59e1e32abbe002013cffc55e85e4d8,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6e64db48b0fea5039df1a1f477f644d1,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6e6720afd31727a8a610c748406014a9,0.2%,0.0%,0,,0,0,0,0,0,1,0,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6e754de5c0c0655424ec1daa5c954ffe,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6ef73ee2a0ea9b739dbf323041d18cc4,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,8,1,-1,-1,1,1,-1,0
6f04822d4b2093888cc57a2569f83cf0,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,1,0,0,-1,-1,1,0,-1,0
6f147cbbe0610b352a7bba5063b51b54,0.0%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,-1,0,0,-1,-1,1,0,-1,0
6f216614f256f1b9ffe208829aaabc66,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6f22fd4243cd5518e8b3d1743f1c6adc,0.5%,0.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6f3258cd21ce22d62fe5a7548fdd816d,0.14285714285714285%,0.2857142857142857%,0,,0,0,0,0,0,1,1,1,1,1,1,0,5,2,-1,-1,1,0,-1,0
6f3761cceb0220158f47d2b311f5f04b,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6f3f841c74cf44e95f1dd30750359a6e,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,1,-1,-1,1,0,-1,0
6f50e5ff5a55936abf4f5727ead97bee,0.45454545454545453%,0.6363636363636364%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6f60432377adc941dac72da4c44c2ba4,0.2%,0.0%,0,,0,0,0,0,0,1,1,1,1,0,1,0,0,0,-1,-1,1,0,-1,0
6f65e9df7c967d2a85e67f0fe7be2f48,0.14285714285714285%,0.14285714285714285%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,4,0,-1,-1,1,0,-1,0
6f6c237083d3e70451319abccfb9e62e,0.875%,0.875%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6f70f1eb8d062af5b2f9bc5dfade1ad4,0.2222222222222222%,0.2222222222222222%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6f74b33188e772c0a4ed07cc19e4119a,0.45454545454545453%,0.36363636363636365%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,2,-1,-1,1,0,-1,0
6f7cb722742bcad0e4527ea3d782e3ad,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6f85662e3d855db0b80885bc56504204,1.0%,0.6666666666666666%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6f85c1a82a0054413fce733a5cfebee3,0.5%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6fa8758d8304066d34d821da467dfb9c,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6fd1e2931a230ae5c7ae30f74a206585,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
6fd588e596317748eef3a8bc3d2b7f0c,0.0%,0.5%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
6fe34f93833c233e28bc1b33ce46d08e,1.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
6ff8fb672c606b810ecaeb3005ecbba6,0.25%,0.5%,0,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
7013873f2b8e14c18a1652e5c0964f95,0.8%,0.6%,1,,0,0,0,0,0,0,0,1,-1,1,-1,-1,0,0,-1,-1,1,0,-1,0
702330e3ab27b06511e621e0e2090289,0.0%,0.75%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,4,0,-1,-1,1,0,-1,0
7062e4637db58c43d9df55a5461a5453,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
706dc79d08aac7cf75c01b362ef47ddf,0.0%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
7086fbee1622bf70c86e100d3093c7d5,0.14285714285714285%,0.8571428571428571%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
70a0742b480bbbee3236d195d2fc67ec,0.5%,0.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
70cd16df78598011a262212960876652,0.5%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,29,0,-1,-1,1,0,-1,0
70ceb3880691e184da038b0c05c4ca12,0.75%,0.0%,0,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,0
70df74d5cb774aa97435419d8a81e8ec,0.6666666666666666%,0.0%,0,,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-1,-1,1,0,-1,0
70e266ca46ad9731f28791b54b6943dd,1.0%,1.0%,1,,0,0,0,0,0,0,0,1,-1,0,-1,-1,0,0,-1,-1,1,0,-1,0
