id,n_antivm,has_dep,has_aslr,has_gs,has_tls,has_code_integrity,susp_dbg_ts,n_yara_rules
08ef0551076b6f978612ef5e165462cc,1,1,1,1,1,1,0,0
08f96d1552982b1f02fde6775a9c02ac,1,1,1,1,1,1,0,0
09b0bb70c4456e39cb26cdf2667b2be7,1,0,0,-1,1,-1,-1,5
09c75f226bc924915a7f4cdaee4aeb73,1,1,1,1,1,1,0,0
09ccad5b1796d0d652967a8fe1a7763e,1,1,1,1,1,1,1,0
0a008557f24103db6e7344020ac82e2b,1,1,1,1,1,1,1,0
0a09bb4f2e9aa954558ccba6d6becf3e,1,1,1,1,1,1,1,0
0a28f126a2c8481cb0bb76c7365c35a7,1,1,1,1,1,1,1,3
0a38a23bbd83e2abb5b01ede789209b5,1,1,1,1,1,1,1,0
0a4cf2a4ae49e6d2b03a591558dcd047,1,1,1,1,1,1,1,0
0a4ea2bc69d0f743172a94d9c5d44d10,0,0,1,1,1,1,-1,1
0a5e6b446e988e8916aaa66417be9ea0,1,1,1,1,1,1,1,0
0a7b7254c5ab082eaba9c19eda3b2539,1,1,1,1,1,1,1,0
0aa72cf7f23aeb9a055d869b1352ab05,1,1,1,1,1,1,-1,3
0ab3cf7a07bff82f98a46c7bab0e415b,1,1,1,1,1,1,1,0
0ab42116bd835dd35aa0363ce80af470,1,1,1,1,1,1,1,0
0ac50a594d064b7d2b4b26ba05abe69d,1,1,1,1,1,1,1,0
0adf7fb5ce8835b7a92cd7e89da5bd42,0,1,1,1,1,1,-1,0
0ae2872900712a791ccea0ec1db225c2,1,1,1,1,1,1,1,0
0b3d35bd3e05517e3d9aac361a766402,1,1,1,1,1,1,0,0
0b9efd653eca995206aa834a4651deeb,1,1,1,1,1,1,0,0
0bcddd46bfb669141322b931582d7dbb,1,1,1,1,1,1,0,0
0bf36e6669b6fb475b3c7409c8e62291,1,1,1,1,1,1,1,0
0c27143190caa96f5ac6a97972590de5,1,1,1,1,1,1,1,0
0c2770420c3c21d131b73f7a6c9d421d,1,1,1,1,1,1,0,0
0c8731295bbeb745c3877028a4729b0a,1,1,1,1,1,1,1,0
0ca2263d9622298e718739297dd50f35,1,1,1,1,1,1,1,0
0cbf09e41d0c3c13e499be3b704e0037,0,0,0,-1,1,-1,-1,0
0cc9fc7f24baf15588f438668d1eb27b,0,0,1,1,1,1,-1,1
0cccafcbc4d1a6d50ccd8fa1df89bc0f,1,1,1,1,1,1,0,5
0ccfcc7482f38e755e6ce32d4655d52a,1,1,1,1,1,1,1,0
0cf00d65acee7181d4679d2ad3da5301,1,0,0,-1,1,-1,-1,6
0d0cf298beaa360b349a6e10303e0821,1,1,1,1,1,1,1,0
0d3bd058bbd771091579a233a28edcd6,1,1,1,1,1,1,1,0
0d3d9f4d71655babc3027d3297afc06e,1,1,1,1,1,1,0,0
0d52c487ca84d09ec138f4b7ae74b630,1,1,1,1,1,1,0,0
0d6442c65dd7bcc898273242e8af3e8c,1,1,1,1,1,1,-1,0
0d7749bdd48e4e8840012a88c25d7288,0,1,1,1,0,1,0,0
0da6433417600313bc0e19fcdf243917,1,1,1,1,1,1,1,0
0da937b093f74c113586cd8de85477a7,1,1,1,1,1,1,1,0
0db0af411f0dc0b3aed07762044a6392,1,1,1,1,1,1,1,0
0db38262f948774611b1396e622798ad,1,1,1,1,1,1,1,0
0de02261ffbd61d38596b47091a74e97,1,1,1,1,1,1,1,0
0de8fc57f6b76ad8f96d9aae6c663976,1,1,1,1,1,1,1,0
0e1bfd7eebaa9c91715f954a28fca2e6,0,1,1,-1,1,-1,-1,0
0e1d92eda3ad3172d234b325439e1482,1,1,1,1,1,1,0,0
0e2d24a99a7afe3e83d0ccf14c6fa5d4,1,1,1,1,1,1,0,0
0e3078913aab28216d3692f3033aa7eb,1,1,1,1,1,1,0,0
0e35b4fe43dc16ad3502fcc8178183eb,1,1,1,1,1,1,0,0
0e6c488099c00760f4e93fc58f81ca32,1,1,1,1,1,1,1,0
0e75e45377153c1bc94fffb842d3a481,1,1,1,1,1,1,1,0
0e9a01b4b3cc55564426f0d296d62846,1,1,1,1,1,1,-1,3
0eb7634e962551c5d5030f9a071f8aa7,1,1,1,1,1,1,0,0
0ee6858e5a257a5487e4aae9f2176a73,1,1,1,1,1,1,1,0
0efe390deac210dafb7e3f22abd7f0b1,1,1,1,1,1,1,0,0
0f022004a17af217c62ea54dbcaaa7e6,1,1,1,1,1,1,1,0
0f1224110c44b11fe1f1fd84575198e7,1,1,1,1,1,1,0,0
0f17f703416095ef313672d731387e0a,1,1,1,1,1,1,1,0
0f4acbb2acfaa97b146f4949729d0ec6,1,0,0,-1,1,-1,-1,7
0f7e44de8c0b30579779be9849ac9490,1,1,1,1,1,1,1,0
0f9eddc5e740edcd96e2f32d6acc3bb3,1,1,1,1,1,1,0,4
0fa360686b6476bc3e5e0cff192ecc5c,1,1,1,1,1,1,1,0
0fc3ea0498b5e44a6864fa5d17962396,1,1,1,1,1,1,1,0
101b32cd2c0f2d64e79056f6f42b90c7,0,0,0,-1,1,-1,-1,0
1038de2669e1ed8c426f04f97bb8f7fe,1,1,1,1,1,1,1,0
108f6c88da8e7a0e645d314b2b99c0a6,1,1,1,1,1,1,0,0
10d4cdf92cff1fb82b827b62b72612c5,1,1,1,1,1,1,1,0
1106e400916dfadfe15d53d98720db2d,1,1,1,1,1,1,1,0
111c8d9a73d38b77f3611f0783e328e2,1,1,1,1,1,1,0,0
114c4ebd676f2c881464fc8831c3c9ab,1,1,1,1,1,1,0,0
115bcbbcffacd03ce5681f6948fea4a0,1,1,1,1,1,1,0,0
116f65d57dd9f0aa666505b206d05e2e,1,1,1,1,1,1,1,0
117ca68d168e0f8a83232845f062bcd5,1,1,1,1,1,1,1,3
11c4adbc8e5a581eb5d8ce09eebd3046,0,1,1,1,0,1,0,3
1297fa863626ddc4c5f5d9f6c5e5cb2f,1,1,1,1,1,1,-1,3
129d7155c3d52dcddfddb904a23c9aab,1,1,1,1,1,1,1,0
12a65064bd15d96046092a9f208da66f,1,1,1,1,1,1,1,0
12e9bc9a7e1453b762c3bd7449513b08,1,1,1,1,1,1,1,0
12fd48e1a5a32c31bedb35bf24b4c9d9,1,1,1,1,1,1,1,0
130b0610729b11e1bcad21aa37a042d8,1,1,1,1,1,1,0,0
130b0977ea4cca15bc3d942bacb2caec,1,1,1,1,1,1,0,0
132ae0bef063e3a4092b6511f9f7c38a,1,1,1,1,1,1,1,0
138ace84b3eb898018f9495e1e9dcea1,1,1,1,1,1,1,0,0
139ff217cb9f1f6fc3473b0533866662,1,1,1,1,1,1,0,0
13c8e2b6560550a5e36f8829e971d6e7,1,1,1,1,1,1,0,0
13ce83c5c7ea01852b0ae2e35b74949b,1,1,1,1,1,1,0,5
13d355b8c9bb187d7c7138f866412d87,0,0,0,-1,0,-1,-1,0
1411eba33f20db52002d3b2d9356dc62,1,1,1,1,1,1,0,0
142abba7e5e55ecf0dfdca923a9ed7a8,0,0,0,-1,0,-1,-1,0
147cd3fb9163e35317154462072888b3,1,1,1,1,1,1,1,0
1494bd62be851ac40054c638da332784,1,1,1,1,1,1,1,0
14b056fc7a673b352f7b03f36ccc7bf1,1,1,1,1,1,1,0,0
14be0dec3b126c5e0a244be6e756696c,1,1,1,1,1,1,0,0
14edf36cb2917423a5ee78946871eaec,1,1,1,1,1,1,1,0
14fe85ed4ea2e8d7da2af1d956b93f78,1,1,1,1,1,1,1,0
1561f96a3813c210418e364d67961d6a,1,1,1,1,1,1,1,0
15ba6d0c829c2cb11bd3dc730c4d311e,1,1,1,1,1,1,1,0
15c25fd735efd02c7d8683ccc0176714,1,1,1,1,1,1,1,0
15c4fc341d735f9ea8427f918d3f5422,1,1,1,1,1,1,-1,5
15c92d3135f0e1d3ce219200f918827d,1,1,1,1,1,1,0,0
15edba0f9cfcc72a11ce7997908bb22c,1,1,1,1,1,1,1,0
1609bf464d62250c7d49c9362ea93a7c,1,1,1,1,1,1,1,0
162a7b063003403841e98dc02aaa6b76,1,1,1,1,1,1,0,4
162dac0f9ac6bc17731ea36970f4772f,0,0,0,-1,0,-1,-1,0
1782b7e737b8f6823b8e8773372663cb,1,1,1,1,1,1,1,0
179edbaed65d407374c2830ab72a70a3,1,1,1,1,1,1,1,0
1839f389061e67de6ac4b400c3ca9fa0,1,1,1,1,1,1,1,0
184a71bd3054df5debb180933daf2dc8,1,1,1,1,1,1,-1,3
184c910163e7e1ff7c912d29a65b747c,1,1,1,1,1,1,0,0
185cf3da03f3ec140d5a3879b3ee06b8,1,1,1,1,1,1,1,0
188a4d47884b9fbaba5ff7160f3a99bc,1,1,1,1,1,1,0,0
18b121deacf65e5a2513733313bdeee4,1,1,1,1,1,1,1,0
18b998bc4fc3301747d424d249a1766e,1,1,1,1,1,1,1,0
18ba0b28c18f582ebe0aecb025f94385,1,1,1,1,1,1,1,0
19baac47cd8914db6ce553c09a1b0eb5,1,1,1,1,1,1,1,0
19c60011278d1585a23eccf374329b5e,1,1,1,1,1,1,0,0
19ca38693e70209360b0b333417578b6,1,1,1,1,1,1,1,0
19ceb37b537d49093547bbcd5ebfb371,1,1,1,1,1,1,0,0
1a32cd8c155b9bfc8df2b3031470b738,1,1,1,1,1,1,1,0
1a7115f76c3653ada36888c94ac84268,1,1,1,1,1,1,1,0
1a7fba6c1f11053beffa80907cdce391,1,1,1,1,1,1,0,0
1ace452ae5709548f5dc6e9be7b22dea,1,1,1,1,1,1,0,0
1b0b913adf578bb7723d248a68741110,0,1,1,1,0,1,0,0
1b3580cb4267e2a82bc50fac5dcf0fb7,1,1,1,1,1,1,1,0
1b54a659f60186ca797764c2bc078068,1,1,1,1,1,1,0,0
1b5f2a80a4f65d0658cbf42f40183902,1,1,1,1,1,1,1,0
1b69d04b6dae09e2ecc1a4bd8dc62aa6,1,1,1,1,1,1,1,0
1b7f31cb23c6de4b6ce21cc21ca74655,1,1,1,1,1,1,0,0
1b85f7e0eaa20a338d8015f14d3e9bbf,1,1,1,1,1,1,1,0
1ba775498ff0a4c6d31e48d085d37a93,1,1,1,1,1,1,0,0
1bf86df173e55b8925de0106dabcc499,1,1,1,1,1,1,1,0
1c21616ff6f178b1cb04e60270f0afab,1,1,1,1,1,1,0,0
1c3a15d762bdfbb62bdedbd40806088f,1,1,1,1,1,1,1,0
1c5949e4be397ec0edad4c43f45384ce,1,1,1,1,1,1,1,0
1cad5401390c7b1d4f6da9c2d2c6d16c,1,1,1,1,1,1,1,0
1cc3bb773f30838c1eb97b5dcaf1f614,1,1,1,1,1,1,0,0
1cc463a3a919fc6c41827f7fbe4d52d7,1,1,1,1,1,1,1,0
1d07aede560628b9688b43d0fffb25f8,1,1,1,1,1,1,1,0
1d2e055de9d9b35356ad3b17696d2a34,1,1,1,1,1,1,0,0
1db016ee0165bccb4d8629556efa045d,0,0,0,-1,0,-1,-1,0
1dfe6852894b523163dab8c32f6ebd9f,1,1,1,1,1,1,0,0
1e1a04e31547e7e7c5fdd2b1c5900bfc,1,1,1,1,1,1,0,0
1e49c1912431ebdfc783c460c588af51,1,1,1,1,1,1,1,0
1e81c706d9040782e1ead0a4360a2fc6,1,1,1,1,1,1,1,0
1eab88682467ab3b26c3b3f3d0a6e0ad,1,1,1,1,1,1,0,0
1eabe1dcb84a9f3c12fa3d7e12f59ac5,1,1,1,1,1,1,1,0
1ee867f6e1b4b348c58eb10611af00ed,1,1,1,1,1,1,0,0
1f5fe71f538c495c9cc35165b866d5b9,1,1,1,1,1,1,1,0
1f717b6df3055a79d5873c8662b3254e,1,1,1,1,1,1,1,0
1f9e7549a1447331674c49c3dca7279c,1,1,1,1,1,1,1,0
1fd12cf7bd1591e08fba83df5c238fe9,1,1,1,1,1,1,1,0
1fe650253bf3d372a5f0bb4a0025ff85,1,1,1,1,1,1,1,0
1fff5e5be97bf93aee6563570f816fb0,1,1,1,1,1,1,1,0
204d96ca3d109298ae1f8e238879330e,1,1,1,1,1,1,1,0
2069f9cd3e19544bc27942c84c3d2da4,1,1,1,1,1,1,0,0
206b8b755e36f527b2d427f8f4d80176,1,1,1,1,1,1,1,0
2078d3ccf521c3680c7700591c3c5642,1,1,1,1,1,1,0,0
20a6a64af6b51fb0dd810d057882e48b,1,1,1,1,1,1,0,0
20addcaa91c6bc5c7cc665ddb2e8c52c,1,1,1,1,1,1,0,7
20b6f4a16bf86d4eb24c65e20c44a32c,1,1,1,1,1,1,0,0
20ce2084424226f1438e90373718b16a,1,1,1,1,1,1,1,0
20d2ee7a8087998ae6251264430a4853,1,1,1,1,1,1,1,0
20decd0b318971010b192dfaa7f86404,1,1,1,1,1,1,1,0
215e6136d7b5ec6a1f20221290e8d1d2,1,1,1,1,1,1,0,0
21c9bb97df009b17a7b04aabd3c3712e,1,1,1,1,1,1,1,0
21fa0a19a7b3605dc86fff1c65940ae0,1,1,1,1,1,1,1,0
222d8fee35172d50abf1ebff1fe17254,1,1,1,1,1,1,0,0
22a90550c42afd754a53fb7a5cae898a,1,1,1,1,1,1,0,0
2321e6851998fc069a14a063997caf3a,1,1,1,1,1,1,0,0
2336a2a1926f69b1502c17b5d752368d,1,1,1,1,1,1,0,0
233b464fcc15e1e172f0df01c237f4e5,1,1,1,1,1,1,1,0
233cb487009705a47f32a694558deca5,1,1,1,1,1,1,0,1
234ca48af93aca004982fc4bdbfeff56,1,1,1,1,1,1,0,0
235b830c858f86b12f5e5f16bbf11b33,1,1,1,1,1,1,1,0
239f51af5a3ad9ac221fe71e91dc5949,1,1,1,1,1,1,1,0
23b3ae82419baada85e3b4e64704990b,1,1,1,1,1,1,1,0
23d7d4d540a7b6a9bbc145dfa5775ef1,1,1,1,1,1,1,0,0
23f646ac09c5e3a104d1568ff99d2ba6,1,1,1,1,1,1,1,0
240f81a91f4f2893429eeae345ab3485,1,1,1,1,1,1,0,0
243a1ab9aa9cc101b5bea7bdc3f21f8b,1,1,1,1,1,1,1,0
2458b8fb100cb0d0c80a3f62aea0e080,1,0,0,-1,0,-1,-1,5
246b389007396b45ecd73eac47a12cd1,1,1,1,1,1,1,1,0
2489fcdbc397f255d261314d0e8f6cec,1,1,1,1,1,1,-1,3
24decbb380ecb6384fd0283d502dfaa2,1,1,1,1,1,1,0,0
2506b919375db4efeec8dec6d3074a7d,1,1,1,1,1,1,1,0
2563e56c0878c3ac2e01fb7059cbceb4,1,1,1,1,1,1,1,0
2570fa5c62e04a853bcae3d65ed3f12d,1,1,1,1,1,1,1,0
2578ba1d40ae41f63401af64cfc96803,1,1,1,1,1,1,-1,3
25b5975d5c6865dde7734389ea15b443,1,1,1,1,1,1,0,0
25eae43bbdcf1337d5b2874582c5daef,1,1,1,1,1,1,1,0
2670d85e0ff1535c5857bfbc1b4de988,1,1,1,1,1,1,1,0
26a8f53367e824e7e601e3f960487d61,1,1,1,1,1,1,0,0
26f5653be871bbf96ae6b14a9d90e16a,0,0,1,1,1,1,-1,1
26f9d4a28d0c3e173011310e40b5d8ca,1,1,1,1,1,1,1,0
26fc98d7481f9b494ecbfebacdcbeab3,1,0,0,-1,1,-1,-1,4
271dd4dc62b6643b39ba50f3b5c2b729,1,1,1,1,1,1,1,0
2759c99e74dc28414d60d0fb3b496796,1,1,1,1,1,1,0,0
275ceaf3a210ebea69763e68f10bac6e,1,1,1,1,1,1,1,0
2779a17a2cef5e4fd4e354af7df84042,1,1,1,1,1,1,1,0
27e883ea8ef55ac471471bed4299f01e,1,1,1,1,1,1,1,0
282c658fe53ffa43b5f423b84f0f455e,1,1,1,1,1,1,0,0
283f652f63ea01f1b2d2e44f47ff2895,1,1,0,1,0,1,0,0
289f6979fe82245052f653f4d8b65716,1,1,1,1,1,1,0,0
28ad5e7154bba524bcd3b9ee07a94598,1,1,1,1,1,1,1,0
28ba04de84a7d4c9e0dafb9c31cb8aa1,1,1,1,1,1,1,0,0
28ee4034c02ba4d1de876bd4a17e2967,1,1,1,1,1,1,1,0
290ac4ee06acbb6042ef68f4a5222294,1,1,1,1,1,1,1,0
292be3a0da2e4c2522bcf6ba1812ae9b,1,1,1,1,1,1,1,0
29c2d15819d2228616a6cb087a43ff95,1,1,1,1,1,1,1,0
29c57706aa025910f2dfd81ac977a7c7,1,1,1,1,1,1,1,0
29d48ffc17807e255defd6ac9e0fd18a,1,1,1,1,1,1,0,0
2a62235217f3d0a635e2d53440ae40b8,1,1,1,1,1,1,1,0
2a71b33e61bc0dc8c1ad5e57f26c5896,1,1,1,1,1,1,1,0
2a951f38cef2e0e467f1cca2358cd14c,1,1,1,1,1,1,0,0
2aa6ee2b7a1bdb18c8cf746b7b3bf545,1,1,1,1,1,1,1,0
2ac07bf8531107eb5922357af8c5242a,1,1,1,1,1,1,0,0
2ae5db210e8c7c0c96e6bed93bce1da6,1,1,1,1,1,1,0,7
2af760d6b470c52c63326e062a63c0e5,1,1,1,1,1,1,1,0
2b037680b90f49e56be9be6900bc9fb2,1,1,1,1,1,1,-1,0
2b3e56a15d75e4aa0327ac55733353ca,1,1,1,1,1,1,0,6
2b64ec1986e0601d5f456aba74ebd14d,1,1,1,1,1,1,1,0
2b6daaa1bf5a950815a6193cef7beb7e,1,1,1,1,1,1,1,0
2b7242b10211e5865d97f45006f2e136,1,1,1,1,1,1,1,0
2b7fc7cf157cb2ec590071ba0a256aad,1,1,1,1,1,1,0,0
2b9a1835e22834e8ea9409ddb95787ff,1,1,1,1,1,1,0,0
2ba6df88345314bc4301cbe5a0856998,1,1,1,1,1,1,0,0
2baa6315bbb0791735d584f3f29b95f9,1,1,1,1,1,1,0,0
2bb37adb6ed181947bbb7f4535a351c1,0,1,1,1,1,1,0,0
2bb8ef90e250e167f401c1662a67ee6b,1,1,1,1,1,1,0,0
2bbec30adfdd806ab92eec410852a48f,1,1,1,1,1,1,0,0
2bcf6219bf43d5b5bb0fe4800fd06ebb,1,1,1,1,1,1,1,0
2bd4b0852560f2cc61185104b532c09b,1,1,1,1,1,1,0,0
2c27a31ae9c3e6b8a88fe0e346992de2,1,1,1,1,1,1,1,0
2c2ae06baa2b9b4b12cfb805230d7842,1,1,1,1,1,1,1,0
2c3990d0fb1a49623471c6a693dd7c57,1,1,1,1,1,1,0,0
2c4bcb03ce02b34dcaccf12f768e0e55,1,1,1,1,1,1,0,4
2ca31a014038cfea4ac6e58c1c7f4c0d,1,1,1,1,1,1,0,0
2ca8a43dc76db43db4d7af35859a770f,1,1,1,1,1,1,-1,3
2cbf93bd32132bf587d0e84b3ff41924,1,1,1,1,1,1,0,0
2cf972879dab0861d8db246088298c5f,1,1,1,1,1,1,1,0
2d191188f7fd1465664199b90b6ef7df,0,0,1,-1,0,-1,-1,0
2d3de599b37e11ea35b51fd4c7acd170,1,1,1,1,1,1,1,0
2d77b4511687ab0f51a18daef2c218ff,1,1,1,1,1,1,1,0
2d906b6348f0f076528170915c428f6d,1,1,1,1,1,1,1,0
2da8b883993ad19ccc8d4037ba904146,1,1,1,1,1,1,-1,3
2dec014b6e1bc892177fc2144f3ead29,1,1,1,1,1,1,0,0
2df88ed72bf0dfa9e4b3b17d42db7035,1,1,1,1,1,1,0,0
2e105d5bb66e66b70ac40bcf22c18d0e,0,1,0,-1,0,-1,0,0
2e48175beae42fba1f03e08b7208d967,1,1,1,1,1,1,1,0
2e70d1fba6ad46a328a810b21fdb054f,1,1,1,1,1,1,1,0
2e732ffbd9ea7a446aef871b6a6945b4,1,1,1,1,1,1,1,0
2e82a6dfd439f79147cfc81e2081a48d,1,1,1,1,1,1,1,0
2ec4d9219851e195c35954e0415d6f69,1,1,1,1,1,1,1,0
2ec73fee140c557a280e903dca386d4c,0,0,1,1,1,1,-1,1
2f0bbcb16c9aa0d1fc5a9b312c2eab01,0,1,1,1,0,1,-1,0
2f1e3d53783eb93053441d9ba30160c2,1,1,1,1,1,1,1,0
2f27b59ed06b021a571070eed2981618,1,1,1,1,1,1,1,0
2f2f821a767474e4f40b50c641770b3e,1,1,1,1,1,1,1,0
2f4cdabac7ae0ea14c90ed8571eb3344,1,1,1,1,1,1,1,0
2f57be26f575e5a2da33b4d6facac8a4,1,1,1,1,1,1,0,0
2f60c60214d000040f355aac520ee875,1,1,1,1,1,1,1,0
2f67899bb8fcce6e100db4755ff8684b,1,1,1,1,1,1,0,0
2fb8888aaf31f6fb88d2efc3f249b8c6,1,1,1,1,1,1,1,0
2fe485c04e302116eb8f686bcffc13a7,1,1,1,1,1,1,1,0
304a796f0c573ed2f257415b99d1d7d6,1,1,1,1,1,1,0,0
305a4b0f7f05ab014f032b12bee66e15,1,1,1,1,1,1,1,0
30eb70ff293c54191675850d488c8edf,1,1,1,1,1,1,-1,3
30f369511d395fed0c73953700a9a008,1,1,1,1,1,1,0,0
3133a2e343d7c40514224a686d3593b1,0,0,0,-1,1,-1,-1,0
314d1eb3a2da91e51f86b3fe9329199d,1,1,1,1,1,1,1,0
317e9d8c10d4fabf43f363897504771f,1,1,1,1,1,1,1,0
31d48087393434ce558479cbb49f21e1,1,1,1,1,1,1,0,0
322c96bf4bb33ecf28225d7be37d3b81,1,1,1,1,1,1,1,0
325fd58b6f25b4c3414ed3388a4a460e,1,1,1,1,1,1,0,0
328b43df6a42919240072804b99d8bd1,1,1,1,1,1,1,0,0
32b8d9f6b74431982cffea9c3fa5e855,1,1,1,1,1,1,1,0
32ce9b9a7f1529ef6e3eae08891564c2,1,1,1,1,1,1,1,0
32d8b79a2213c0b0116afb8c4f8d9ab7,1,1,1,1,1,1,0,3
32f72e7c25d40a1f70d0ed7ab2c2abda,1,1,1,1,1,1,1,0
330f34efaef3ea5bc80a15a8276273d7,0,1,1,1,0,1,-1,0
33b624855df550b3aa85f28d7c995894,1,1,1,1,1,1,0,0
33bd6a382dd37781669d5a78f4fd4972,1,1,1,1,1,1,0,0
33d28518b1c2df91b85328e17b3aaf0c,1,1,1,1,1,1,0,0
33dac8f96a9128e6806666cfed36c5e6,1,1,1,1,1,1,1,0
33f23feea6ccdabb6241f06988a86b79,1,1,1,1,1,1,1,0
33f8aa9d238df3b2845a489ce946f2c3,1,1,1,1,1,1,1,0
349d958ca6f5a4aad53d3994a0bffd58,1,1,1,1,1,1,1,0
34b281b78d3be6156e4e46f84d79d18c,1,1,1,1,1,1,1,0
34b931edbf097e6ea367a37d6654d488,1,1,1,1,1,1,1,0
356ef577eaa1f32951408292c9603a4c,1,1,1,1,1,1,1,0
35b5479095de0fc09f17bf4c8c3f8229,1,1,1,1,1,1,0,0
35ecf122b7873792e107447241925630,1,1,1,1,1,1,0,0
35f17df230974ff36ed039cb3dd831f8,1,1,1,1,1,1,1,0
35f4ca403b0b44e0c28073bdd578dce7,1,1,1,1,1,1,0,0
